Year,Month,TimeOfDay,District,Community_Area,CrimeCount
2001,2,Evening,14,8,1
2001,2,Evening,14,21,8
2001,2,Evening,14,22,49
2001,2,Evening,14,23,6
2001,2,Evening,14,24,40
2001,2,Evening,15,-1,311
2001,2,Evening,15,25,160
2001,2,Evening,16,-1,259
2001,2,Evening,16,9,1
2001,2,Evening,16,10,3
2001,2,Evening,16,11,2
2001,2,Evening,16,15,46
2001,2,Evening,16,15.666666666666666,2
2001,2,Evening,16,17,13
2001,2,Evening,16,76,45
2001,2,Evening,17,-1,263
2001,2,Evening,17,5,1
2001,2,Evening,17,13,2
2001,2,Evening,17,13.5,1
2001,2,Evening,17,14,18
2001,2,Evening,17,15,11
2001,2,Evening,17,16,38
2001,2,Evening,17,17,1
2001,2,Evening,17,19.75,1
2001,2,Evening,17,20,1
2001,2,Evening,17,20.33333333333333,5
2001,2,Evening,17,20.904761904761905,1
2001,2,Evening,17,21,5
2001,2,Evening,18,-1,156
2001,2,Evening,18,7,33
2001,2,Evening,18,8,266
2001,2,Evening,19,-1,315
2001,2,Evening,19,3,55
2001,2,Evening,19,4,2
2001,2,Evening,19,4.469387755102041,3
2001,2,Evening,19,4.536585365853658,1
2001,2,Evening,19,5,19
2001,2,Evening,19,6,113
2001,2,Evening,19,7,26
2001,2,Evening,20,-1,175
2001,2,Evening,20,2,1
2001,2,Evening,20,3,49
2001,2,Evening,20,4,8
2001,2,Evening,20,77,31
2001,2,Evening,22,-1,196
2001,2,Evening,22,49,2
2001,2,Evening,22,59.70588235294117,1
2001,2,Evening,22,60.55555555555556,4
2001,2,Evening,22,60.81818181818182,2
2001,2,Evening,22,62.6,4
2001,2,Evening,22,71,15
2001,2,Evening,22,72,6
2001,2,Evening,22,73,65
2001,2,Evening,22,74,1
2001,2,Evening,22,75,18
2001,2,Evening,24,-1,302
2001,2,Evening,24,1,64
2001,2,Evening,24,2,5
2001,2,Evening,24,77,12
2001,2,Evening,25,-1,538
2001,2,Evening,25,18,1
2001,2,Evening,25,19,13
2001,2,Evening,25,20,4
2001,2,Evening,25,21,8
2001,2,Evening,25,22,10
2001,2,Evening,25,23,19
2001,2,Evening,25,25,19
2001,2,Morning,1,-1,70
2001,2,Morning,1,28,45
2001,2,Morning,1,31,1
2001,2,Morning,1,32,150
2001,2,Morning,1,32.12,2
2001,2,Morning,1,33,6
2001,2,Morning,1,33.75,1
2001,2,Morning,2,-1,393
2001,2,Morning,2,33,13
2001,2,Morning,2,34,1
2001,2,Morning,2,35,42
2001,2,Morning,2,36,1
2001,2,Morning,2,38,48
2001,2,Morning,2,39,5
2001,2,Morning,2,40,10
2001,2,Morning,2,41,3
2001,2,Morning,3,-1,296
2001,2,Morning,3,42,4
2001,2,Morning,3,43,10
2001,2,Morning,3,69,5
2001,2,Morning,4,-1,298
2001,2,Morning,4,43,10
2001,2,Morning,4,43.5,4
2001,2,Morning,4,52,10
2001,2,Morning,4,55,2
2001,2,Morning,5,-1,219
2001,2,Morning,5,49,5
2001,2,Morning,5,53,16
2001,2,Morning,5,54,1
2001,2,Morning,6,-1,275
2001,2,Morning,6,44,6
2001,2,Morning,6,49,7
2001,2,Morning,6,69,1
2001,2,Morning,6,71,68
2001,2,Morning,7,-1,213
2001,2,Morning,7,67,61
2001,2,Morning,7,68,72
2001,2,Morning,7,69,1
2001,2,Morning,8,-1,380
2001,2,Morning,8,56,1
2001,2,Morning,8,57,3
2001,2,Morning,8,62,6
2001,2,Morning,8,63,3
2001,2,Morning,8,65,12
2001,2,Morning,8,65.83333333333333,1
2001,2,Morning,8,66,24
2001,2,Morning,8,70,5
2001,2,Morning,9,-1,230
2001,2,Morning,9,34,2
2001,2,Morning,9,35.5,1
2001,2,Morning,9,58,9
2001,2,Morning,9,59,3
2001,2,Morning,9,60,18
2001,2,Morning,9,60.46666666666667,1
2001,2,Morning,9,60.5,1
2001,2,Morning,9,60.71428571428572,1
2001,2,Morning,9,60.90476190476191,3
2001,2,Morning,9,61,55
2001,2,Morning,9,63,3
2001,2,Morning,10,-1,210
2001,2,Morning,10,29,15
2001,2,Morning,10,29.33333333333333,1
2001,2,Morning,10,30,17
2001,2,Morning,10,31,10
2001,2,Morning,11,-1,236
2001,2,Morning,11,23,28
2001,2,Morning,11,25,10
2001,2,Morning,11,26,42
2001,2,Morning,11,27,60
2001,2,Morning,11,28,7
2001,2,Morning,11,29,22
2001,2,Morning,12,-1,148
2001,2,Morning,12,23,4
2001,2,Morning,12,24,44
2001,2,Morning,12,27,9
2001,2,Morning,12,28,95
2001,2,Morning,12,31,13
2001,2,Morning,14,-1,199
2001,2,Morning,14,21,6
2001,2,Morning,14,22,31
2001,2,Morning,14,23,4
2001,2,Morning,14,24,31
2001,2,Morning,15,-1,205
2001,2,Morning,15,25,93
2001,2,Morning,16,-1,141
2001,2,Morning,16,9,2
2001,2,Morning,16,12,1
2001,2,Morning,16,15,12
2001,2,Morning,16,17,3
2001,2,Morning,16,76,54
2001,2,Morning,17,-1,153
2001,2,Morning,17,13,3
2001,2,Morning,17,14,6
2001,2,Morning,17,15,1
2001,2,Morning,17,16,19
2001,2,Morning,17,17.176470588235293,1
2001,2,Morning,17,18.5,1
2001,2,Morning,17,19.75,1
2001,2,Morning,17,20,1
2001,2,Morning,17,20.33333333333333,2
2001,2,Morning,17,20.615384615384617,1
2001,2,Morning,17,20.73684210526316,1
2001,2,Morning,17,21,3
2001,2,Morning,18,-1,107
2001,2,Morning,18,7,18
2001,2,Morning,18,8,137
2001,2,Morning,19,-1,177
2001,2,Morning,19,3,21
2001,2,Morning,19,4,2
2001,2,Morning,19,4.469387755102041,3
2001,2,Morning,19,4.536585365853658,1
2001,2,Morning,19,5,20
2001,2,Morning,19,6,50
2001,2,Morning,19,7,13
2001,2,Morning,20,-1,110
2001,2,Morning,20,3,22
2001,2,Morning,20,4,3
2001,2,Morning,20,77,25
2001,2,Morning,22,-1,164
2001,2,Morning,22,49,17
2001,2,Morning,22,59.70588235294117,1
2001,2,Morning,22,60.55555555555556,2
2001,2,Morning,22,62,2
2001,2,Morning,22,71,6
2001,2,Morning,22,72,4
2001,2,Morning,22,73,23
2001,2,Morning,22,74,1
2001,2,Morning,22,75,7
2001,2,Morning,24,-1,172
2001,2,Morning,24,1,27
2001,2,Morning,24,2,12
2001,2,Morning,24,77,11
2001,2,Morning,25,-1,358
2001,2,Morning,25,19,9
2001,2,Morning,25,20,9
2001,2,Morning,25,21,6
2001,2,Morning,25,22,3
2001,2,Morning,25,23,9
2001,2,Morning,25,25,7
2001,2,Night,1,-1,27
2001,2,Night,1,28,12
2001,2,Night,1,32,55
2001,2,Night,1,33,2
2001,2,Night,2,-1,243
2001,2,Night,2,33,17
2001,2,Night,2,33.977777777777774,3
2001,2,Night,2,34,2
2001,2,Night,2,35,26
2001,2,Night,2,36,1
2001,2,Night,2,36.75,1
2001,2,Night,2,37.59090909090909,2
2001,2,Night,2,38,34
2001,2,Night,2,41,1
2001,2,Night,2,68,2
2001,2,Night,3,-1,223
2001,2,Night,3,42,7
2001,2,Night,3,43,10
2001,2,Night,3,59.333333333333336,1
2001,2,Night,3,69,5
2001,2,Night,4,-1,199
2001,2,Night,4,43,2
2001,2,Night,4,46,1
2001,2,Night,4,52,28
2001,2,Night,5,-1,176
2001,2,Night,5,49,8
2001,2,Night,5,53,18
2001,2,Night,6,-1,181
2001,2,Night,6,44,2
2001,2,Night,6,49,1
2001,2,Night,6,68,1
2001,2,Night,6,71,53
2001,2,Night,7,-1,148
2001,2,Night,7,67,49
2001,2,Night,7,68,49
2001,2,Night,8,-1,295
2001,2,Night,8,57,2
2001,2,Night,8,62,6
2001,2,Night,8,63,6
2001,2,Night,8,65,2
2001,2,Night,8,66,8
2001,2,Night,8,70,6
2001,2,Night,9,-1,182
2001,2,Night,9,34,1
2001,2,Night,9,36.5,1
2001,2,Night,9,37,4
2001,2,Night,9,58,12
2001,2,Night,9,59,7
2001,2,Night,9,60,10
2001,2,Night,9,60.46666666666667,1
2001,2,Night,9,61,31
2001,2,Night,9,63,2
2001,2,Night,10,-1,156
2001,2,Night,10,29,16
2001,2,Night,10,29.2,1
2001,2,Night,10,30,20
2001,2,Night,10,31,5
2001,2,Night,11,-1,136
2001,2,Night,11,23,14
2001,2,Night,11,25,7
2001,2,Night,11,26,33
2001,2,Night,11,27,24
2001,2,Night,11,28,4
2001,2,Night,11,28.849056603773583,1
2001,2,Night,11,29,7
2001,2,Night,12,-1,141
2001,2,Night,12,23,1
2001,2,Night,12,24,42
2001,2,Night,12,27,2
2001,2,Night,12,28,58
2001,2,Night,12,31,21
2001,2,Night,14,-1,212
2001,2,Night,14,21,7
2001,2,Night,14,22,17
2001,2,Night,14,23,4
2001,2,Night,14,23.666666666666668,1
2001,2,Night,14,24,20
2001,2,Night,15,-1,114
2001,2,Night,15,25,59
2001,2,Night,16,-1,101
2001,2,Night,16,11,1
2001,2,Night,16,15,18
2001,2,Night,16,15.666666666666666,1
2001,2,Night,16,17,8
2001,2,Night,16,76,32
2001,2,Night,17,-1,102
2001,2,Night,17,13,2
2001,2,Night,17,13.675,1
2001,2,Night,17,14,7
2001,2,Night,17,15,2
2001,2,Night,17,16,17
2001,2,Night,17,20.285714285714285,1
2001,2,Night,17,21,1
2001,2,Night,18,-1,83
2001,2,Night,18,7,15
2001,2,Night,18,8,174
2001,2,Night,19,-1,163
2001,2,Night,19,3,27
2001,2,Night,19,4.536585365853658,1
2001,2,Night,19,5,7
2001,2,Night,19,5.833333333333333,1
2001,2,Night,19,6,71
2001,2,Night,19,7,11
2001,2,Night,20,-1,77
2001,2,Night,20,3,16
2001,2,Night,20,4,3
2001,2,Night,20,77,8
2001,2,Night,22,-1,99
2001,2,Night,22,49,2
2001,2,Night,22,71,3
2001,2,Night,22,73,19
2001,2,Night,22,75,6
2001,2,Night,24,-1,114
2001,2,Night,24,1,30
2001,2,Night,24,2,2
2001,2,Night,24,77,9
2001,2,Night,25,-1,244
2001,2,Night,25,19,12
2001,2,Night,25,20,4
2001,2,Night,25,21,3
2001,2,Night,25,22,3
2001,2,Night,25,23,9
2001,2,Night,25,25,3
2001,3,Afternoon,1,-1,162
2001,3,Afternoon,1,28,71
2001,3,Afternoon,1,31,1
2001,3,Afternoon,1,32,370
2001,3,Afternoon,1,32.12,1
2001,3,Afternoon,1,33,3
2001,3,Afternoon,2,-1,706
2001,3,Afternoon,2,33,47
2001,3,Afternoon,2,33.977777777777774,2
2001,3,Afternoon,2,34,8
2001,3,Afternoon,2,35,131
2001,3,Afternoon,2,36.5,2
2001,3,Afternoon,2,36.66666666666666,2
2001,3,Afternoon,2,36.75,1
2001,3,Afternoon,2,37,1
2001,3,Afternoon,2,37.59090909090909,3
2001,3,Afternoon,2,38,71
2001,3,Afternoon,2,39,2
2001,3,Afternoon,2,40,9
2001,3,Afternoon,2,41,2
2001,3,Afternoon,2,68,3
2001,3,Afternoon,3,-1,590
2001,3,Afternoon,3,40,1
2001,3,Afternoon,3,41,3
2001,3,Afternoon,3,42,5
2001,3,Afternoon,3,43,20
2001,3,Afternoon,3,68,1
2001,3,Afternoon,3,69,8
2001,3,Afternoon,4,-1,615
2001,3,Afternoon,4,43,12
2001,3,Afternoon,4,43.5,2
2001,3,Afternoon,4,46,5
2001,3,Afternoon,4,51,1
2001,3,Afternoon,4,52,38
2001,3,Afternoon,4,55,5
2001,3,Afternoon,5,-1,489
2001,3,Afternoon,5,49,21
2001,3,Afternoon,5,53,50
2001,3,Afternoon,5,54,1
2001,3,Afternoon,6,-1,545
2001,3,Afternoon,6,44,9
2001,3,Afternoon,6,49,6
2001,3,Afternoon,6,69,2
2001,3,Afternoon,6,69.875,3
2001,3,Afternoon,6,71,106
2001,3,Afternoon,7,-1,444
2001,3,Afternoon,7,67,132
2001,3,Afternoon,7,68,151
2001,3,Afternoon,8,-1,737
2001,3,Afternoon,8,57,6
2001,3,Afternoon,8,62,18
2001,3,Afternoon,8,63,9
2001,3,Afternoon,8,65,26
2001,3,Afternoon,8,65.83333333333333,1
2001,3,Afternoon,8,66,50
2001,3,Afternoon,8,66.875,2
2001,3,Afternoon,8,70,10
2001,3,Afternoon,9,-1,484
2001,3,Afternoon,9,34,8
2001,3,Afternoon,9,37,7
2001,3,Afternoon,9,58,17
2001,3,Afternoon,9,59,19
2001,3,Afternoon,9,59.5,2
2001,3,Afternoon,9,60,41
2001,3,Afternoon,9,60.46666666666667,1
2001,3,Afternoon,9,60.90476190476191,3
2001,3,Afternoon,9,61,80
2001,3,Afternoon,9,63,3
2001,3,Afternoon,9,64,1
2001,3,Afternoon,10,-1,419
2001,3,Afternoon,10,28,1
2001,3,Afternoon,10,29,36
2001,3,Afternoon,10,29.2,1
2001,3,Afternoon,10,29.33333333333333,1
2001,3,Afternoon,10,30,12
2001,3,Afternoon,10,31,14
2001,3,Afternoon,11,-1,504
2001,3,Afternoon,11,23,42
2001,3,Afternoon,11,25,22
2001,3,Afternoon,11,26,96
2001,3,Afternoon,11,27,87
2001,3,Afternoon,11,28,25
2001,3,Afternoon,11,28.714285714285715,1
2001,3,Afternoon,11,29,38
2001,3,Afternoon,12,-1,375
2001,3,Afternoon,12,23,7
2001,3,Afternoon,12,24,103
2001,3,Afternoon,12,27,18
2001,3,Afternoon,12,27.33333333333333,1
2001,3,Afternoon,12,28,155
2001,3,Afternoon,12,31,38
2001,3,Afternoon,14,-1,451
2001,3,Afternoon,14,21,12
2001,3,Afternoon,14,22,56
2001,3,Afternoon,14,23,17
2001,3,Afternoon,14,24,61
2001,3,Afternoon,15,-1,403
2001,3,Afternoon,15,25,175
2001,3,Afternoon,16,-1,292
2001,3,Afternoon,16,10,1
2001,3,Afternoon,16,11,9
2001,3,Afternoon,16,12,3
2001,3,Afternoon,16,15,24
2001,3,Afternoon,16,17,13
2001,3,Afternoon,16,76,65
2001,3,Afternoon,17,-1,261
2001,3,Afternoon,17,13,6
2001,3,Afternoon,17,14,14
2001,3,Afternoon,17,15,19
2001,3,Afternoon,17,16,42
2001,3,Afternoon,17,17.176470588235293,1
2001,3,Afternoon,17,17.923076923076923,1
2001,3,Afternoon,17,18.5,1
2001,3,Afternoon,17,20.285714285714285,1
2001,3,Afternoon,17,20.33333333333333,6
2001,3,Afternoon,17,20.904761904761905,3
2001,3,Afternoon,17,21,6
2001,3,Afternoon,18,-1,283
2001,3,Afternoon,18,7,54
2001,3,Afternoon,18,8,310
2001,3,Afternoon,18,9.846153846153848,2
2001,3,Afternoon,19,-1,328
2001,3,Afternoon,19,3,73
2001,3,Afternoon,19,4,3
2001,3,Afternoon,19,4.469387755102041,1
2001,3,Afternoon,19,4.536585365853658,5
2001,3,Afternoon,19,5,29
2001,3,Afternoon,19,5.333333333333333,1
2001,3,Afternoon,19,6,89
2001,3,Afternoon,19,7,29
2001,3,Afternoon,20,-1,226
2001,3,Afternoon,20,2,2
2001,3,Afternoon,20,3,27
2001,3,Afternoon,20,4,5
2001,3,Afternoon,20,77,35
2001,3,Afternoon,22,-1,220
2001,3,Afternoon,22,49,8
2001,3,Afternoon,22,53,4
2001,3,Afternoon,22,59.70588235294117,1
2001,3,Afternoon,22,60.55555555555556,7
2001,3,Afternoon,22,60.81818181818182,2
2001,3,Afternoon,22,62,2
2001,3,Afternoon,22,63.44444444444444,1
2001,3,Afternoon,22,71,10
2001,3,Afternoon,22,71.4,1
2001,3,Afternoon,22,72,11
2001,3,Afternoon,22,73,62
2001,3,Afternoon,22,75,20
2001,3,Afternoon,24,-1,299
2001,3,Afternoon,24,1,73
2001,3,Afternoon,24,2,14
2001,3,Afternoon,24,77,16
2001,3,Afternoon,25,-1,686
2001,3,Afternoon,25,19,15
2001,3,Afternoon,25,20,5
2001,3,Afternoon,25,21,8
2001,3,Afternoon,25,22,3
2001,3,Afternoon,25,23,21
2001,3,Afternoon,25,25,24
2001,3,Evening,1,-1,84
2001,3,Evening,1,28,40
2001,3,Evening,1,32,142
2001,3,Evening,1,32.12,1
2001,3,Evening,1,33,6
2001,3,Evening,2,-1,690
2001,3,Evening,2,33,41
2001,3,Evening,2,33.977777777777774,1
2001,3,Evening,2,34,5
2001,3,Evening,2,35,140
2001,3,Evening,2,36.66666666666666,1
2001,3,Evening,2,36.75,1
2001,3,Evening,2,37,2
2001,3,Evening,2,37.59090909090909,6
2001,3,Evening,2,38,85
2001,3,Evening,2,39,1
2001,3,Evening,2,40,9
2001,3,Evening,2,41,1
2001,3,Evening,3,-1,621
2001,3,Evening,3,40,1
2001,3,Evening,3,42,8
2001,3,Evening,3,43,16
2001,3,Evening,3,68,2
2001,3,Evening,3,69,10
2001,3,Evening,4,-1,612
2001,3,Evening,4,43,8
2001,3,Evening,4,43.5,7
2001,3,Evening,4,43.93103448275862,1
2001,3,Evening,4,46,6
2001,3,Evening,4,52,49
2001,3,Evening,4,55,3
2001,3,Evening,5,-1,470
2001,3,Evening,5,49,19
2001,3,Evening,5,53,47
2001,3,Evening,5,54,2
2001,3,Evening,6,-1,532
2001,3,Evening,6,44,5
2001,3,Evening,6,49,4
2001,3,Evening,6,68,1
2001,3,Evening,6,69,3
2001,3,Evening,6,71,98
2001,3,Evening,7,-1,417
2001,3,Evening,7,67,119
2001,3,Evening,7,68,147
2001,3,Evening,7,68.14285714285714,1
2001,3,Evening,8,-1,692
2001,3,Evening,8,57,7
2001,3,Evening,8,62,13
2001,3,Evening,8,63,8
2001,3,Evening,8,65,20
2001,3,Evening,8,66,46
2001,3,Evening,8,66.875,1
2001,3,Evening,8,70,6
2001,3,Evening,9,-1,479
2001,3,Evening,9,34,10
2001,3,Evening,9,35.5,1
2001,3,Evening,9,36.5,3
2001,3,Evening,9,37,7
2001,3,Evening,9,58,19
2001,3,Evening,9,59,11
2001,3,Evening,9,60,28
2001,3,Evening,9,60.333333333333336,1
2001,3,Evening,9,60.90476190476191,5
2001,3,Evening,9,61,86
2001,3,Evening,9,63,8
2001,3,Evening,9,64,2
2001,3,Evening,10,-1,447
2001,3,Evening,10,29,49
2001,3,Evening,10,29.307692307692307,2
2001,3,Evening,10,29.33333333333333,1
2001,3,Evening,10,29.4,1
2001,3,Evening,10,30,32
2001,3,Evening,10,31,16
2001,3,Evening,11,-1,409
2001,3,Evening,11,23,32
2001,3,Evening,11,25,20
2001,3,Evening,11,26,89
2001,3,Evening,11,27,105
2001,3,Evening,11,27.5,1
2001,3,Evening,11,28,25
2001,3,Evening,11,29,30
2001,3,Evening,12,-1,360
2001,3,Evening,12,23,3
2001,3,Evening,12,24,90
2001,3,Evening,12,27,19
2001,3,Evening,12,28,150
2001,3,Evening,12,31,45
2001,3,Evening,14,-1,447
2001,3,Evening,14,21,12
2001,3,Evening,14,22,51
2001,3,Evening,14,23,12
2001,3,Evening,14,23.666666666666668,1
2001,3,Evening,14,24,49
2001,3,Evening,15,-1,385
2001,3,Evening,15,25,180
2001,3,Evening,16,-1,324
2001,3,Evening,16,10,3
2001,3,Evening,16,11,7
2001,3,Evening,16,12,1
2001,3,Evening,16,15,57
2001,3,Evening,16,15.5,1
2001,3,Evening,16,15.666666666666666,2
2001,3,Evening,16,17,23
2001,3,Evening,16,76,60
2001,3,Evening,17,-1,314
2001,3,Evening,17,13,3
2001,3,Evening,17,13.5,1
2001,3,Evening,17,14,22
2001,3,Evening,17,15,12
2001,3,Evening,17,16,55
2001,3,Evening,17,17.176470588235293,3
2001,3,Evening,17,20.33333333333333,3
2001,3,Evening,17,20.73684210526316,1
2001,3,Evening,17,20.904761904761905,1
2001,3,Evening,17,21,10
2001,3,Evening,18,-1,216
2001,3,Evening,18,7,45
2001,3,Evening,18,8,299
2001,3,Evening,19,-1,401
2001,3,Evening,19,3,52
2001,3,Evening,19,4,6
2001,3,Evening,19,4.536585365853658,1
2001,3,Evening,19,5,31
2001,3,Evening,19,6,105
2001,3,Evening,19,7,21
2001,3,Evening,20,-1,213
2001,3,Evening,20,2,4
2001,3,Evening,20,3,45
2001,3,Evening,20,4,8
2001,3,Evening,20,77,36
2001,3,Evening,22,-1,256
2001,3,Evening,22,49,2
2001,3,Evening,22,53,1
2001,3,Evening,22,59.70588235294117,1
2001,3,Evening,22,60.55555555555556,7
2001,3,Evening,22,60.81818181818182,2
2001,3,Evening,22,62,2
2001,3,Evening,22,63.44444444444444,1
2001,3,Evening,22,71,14
2001,3,Evening,22,72,3
2001,3,Evening,22,73,57
2001,3,Evening,22,74,1
2001,3,Evening,22,75,24
2001,3,Evening,24,-1,347
2001,3,Evening,24,1,75
2001,3,Evening,24,2,12
2001,3,Evening,24,77,14
2001,3,Evening,25,-1,594
2001,3,Evening,25,19,27
2001,3,Evening,25,20,16
2001,3,Evening,25,21,7
2001,3,Evening,25,22,3
2001,3,Evening,25,23,26
2001,3,Evening,25,25,42
2001,3,Morning,1,-1,106
2001,3,Morning,1,28,43
2001,3,Morning,1,32,176
2001,3,Morning,1,33,11
2001,3,Morning,2,-1,490
2001,3,Morning,2,33,17
2001,3,Morning,2,34,6
2001,3,Morning,2,35,87
2001,3,Morning,2,36.66666666666666,2
2001,3,Morning,2,36.75,2
2001,3,Morning,2,37.5,1
2001,3,Morning,2,37.59090909090909,1
2001,3,Morning,2,38,66
2001,3,Morning,2,39,1
2001,3,Morning,2,40,7
2001,3,Morning,2,68,2
2001,3,Morning,3,-1,382
2001,3,Morning,3,41,3
2001,3,Morning,3,42,4
2001,3,Morning,3,43,10
2001,3,Morning,3,69,6
2001,3,Morning,4,-1,377
2001,3,Morning,4,43,10
2001,3,Morning,4,45,1
2001,3,Morning,4,46,1
2001,3,Morning,4,52,12
2001,3,Morning,4,55,3
2001,3,Morning,5,-1,272
2001,3,Morning,5,49,7
2001,3,Morning,5,53,26
2001,3,Morning,6,-1,338
2001,3,Morning,6,44,6
2001,3,Morning,6,49,11
2001,3,Morning,6,68,1
2001,3,Morning,6,69,5
2001,3,Morning,6,71,85
2001,3,Morning,7,-1,290
2001,3,Morning,7,67,80
2001,3,Morning,7,68,95
2001,3,Morning,8,-1,501
2001,3,Morning,8,57,5
2001,3,Morning,8,58,1
2001,3,Morning,8,62,10
2001,3,Morning,8,63,13
2001,3,Morning,8,64,1
2001,3,Morning,8,65,9
2001,3,Morning,8,66,26
2001,3,Morning,8,66.875,3
2001,3,Morning,8,70,5
2001,3,Morning,9,-1,265
2001,3,Morning,9,34,5
2001,3,Morning,9,35.5,2
2001,3,Morning,9,36.5,1
2001,3,Morning,9,37,3
2001,3,Morning,9,58,9
2001,3,Morning,9,58.11111111111112,2
2001,3,Morning,9,59,3
2001,3,Morning,9,60,18
2001,3,Morning,9,60.90476190476191,3
2001,3,Morning,9,61,37
2001,3,Morning,9,63,5
2001,3,Morning,10,-1,247
2001,3,Morning,10,29,18
2001,3,Morning,10,29.33333333333333,1
2001,3,Morning,10,30,14
2001,3,Morning,10,31,9
2001,3,Morning,11,-1,320
2001,3,Morning,11,23,26
2001,3,Morning,11,25,10
2001,3,Morning,11,26,67
2001,3,Morning,11,27,61
2001,3,Morning,11,27.714285714285715,1
2001,3,Morning,11,28,13
2001,3,Morning,11,28.849056603773583,1
2001,3,Morning,11,29,22
2001,3,Morning,12,-1,229
2001,3,Morning,12,23,8
2001,3,Morning,12,24,53
2001,3,Morning,12,27,9
2001,3,Morning,12,27.77777777777778,1
2001,3,Morning,12,28,101
2001,3,Morning,12,31,30
2001,3,Morning,14,-1,293
2001,3,Morning,14,21,13
2001,3,Morning,14,22,28
2001,3,Morning,14,23,6
2001,3,Morning,14,24,26
2001,3,Morning,15,-1,243
2001,3,Morning,15,25,130
2001,3,Morning,16,-1,165
2001,3,Morning,16,10,1
2001,3,Morning,16,11,3
2001,3,Morning,16,15,22
2001,3,Morning,16,17,12
2001,3,Morning,16,76,51
2001,3,Morning,17,-1,187
2001,3,Morning,17,13,2
2001,3,Morning,17,13.675,1
2001,3,Morning,17,14,8
2001,3,Morning,17,15,5
2001,3,Morning,17,16,25
2001,3,Morning,17,18.5,1
2001,3,Morning,17,19.75,1
2001,3,Morning,17,20.33333333333333,3
2001,3,Morning,17,20.73684210526316,1
2001,3,Morning,17,21,4
2001,3,Morning,18,-1,129
2001,3,Morning,18,7,27
2001,3,Morning,18,8,186
2001,3,Morning,18,9.846153846153848,1
2001,3,Morning,19,-1,200
2001,3,Morning,19,3,43
2001,3,Morning,19,4,1
2001,3,Morning,19,4.469387755102041,3
2001,3,Morning,19,4.536585365853658,1
2001,3,Morning,19,5,19
2001,3,Morning,19,6,51
2001,3,Morning,19,7,20
2001,3,Morning,20,-1,120
2001,3,Morning,20,2,8
2001,3,Morning,20,3,19
2001,3,Morning,20,4,3
2001,3,Morning,20,77,23
2001,3,Morning,22,-1,158
2001,3,Morning,22,49,9
2001,3,Morning,22,53,1
2001,3,Morning,22,59.70588235294117,1
2001,3,Morning,22,60.55555555555556,1
2001,3,Morning,22,60.81818181818182,1
2001,3,Morning,22,62,1
2001,3,Morning,22,62.6,1
2001,3,Morning,22,66.33333333333333,1
2001,3,Morning,22,67,1
2001,3,Morning,22,71,15
2001,3,Morning,22,72,6
2001,3,Morning,22,73,41
2001,3,Morning,22,74,2
2001,3,Morning,22,75,5
2001,3,Morning,24,-1,180
2001,3,Morning,24,1,31
2001,3,Morning,24,2,3
2001,3,Morning,24,77,20
2001,3,Morning,25,-1,398
2001,3,Morning,25,18,1
2001,3,Morning,25,19,8
2001,3,Morning,25,20,8
2001,3,Morning,25,21,3
2001,3,Morning,25,22,5
2001,3,Morning,25,23,20
2001,3,Morning,25,25,14
2001,3,Night,1,-1,25
2001,3,Night,1,28,17
2001,3,Night,1,32,42
2001,3,Night,1,33,4
2001,3,Night,2,-1,280
2001,3,Night,2,33,23
2001,3,Night,2,33.333333333333336,2
2001,3,Night,2,34,3
2001,3,Night,2,35,27
2001,3,Night,2,37,1
2001,3,Night,2,37.59090909090909,7
2001,3,Night,2,38,45
2001,3,Night,2,40,7
2001,3,Night,3,-1,279
2001,3,Night,3,42,2
2001,3,Night,3,43,7
2001,3,Night,3,69,4
2001,3,Night,4,-1,280
2001,3,Night,4,43,3
2001,3,Night,4,43.5,5
2001,3,Night,4,43.93103448275862,1
2001,3,Night,4,45,1
2001,3,Night,4,46,1
2001,3,Night,4,52,14
2001,3,Night,4,55,2
2001,3,Night,5,-1,184
2001,3,Night,5,49,14
2001,3,Night,5,53,17
2001,3,Night,5,54,1
2001,3,Night,6,-1,218
2001,3,Night,6,44,4
2001,3,Night,6,49,2
2001,3,Night,6,69,2
2001,3,Night,6,71,61
2001,3,Night,7,-1,192
2001,3,Night,7,67,45
2001,3,Night,7,68,62
2001,3,Night,7,69,1
2001,3,Night,8,-1,383
2001,3,Night,8,56,1
2001,3,Night,8,62,12
2001,3,Night,8,63,1
2001,3,Night,8,65,3
2001,3,Night,8,66,15
2001,3,Night,8,70,2
2001,3,Night,9,-1,191
2001,3,Night,9,34,5
2001,3,Night,9,36.5,3
2001,3,Night,9,37,2
2001,3,Night,9,58,8
2001,3,Night,9,58.11111111111112,1
2001,3,Night,9,59,5
2001,3,Night,9,60,9
2001,3,Night,9,60.90476190476191,2
2001,3,Night,9,61,26
2001,3,Night,9,63,4
2001,3,Night,9,64,1
2001,3,Night,10,-1,205
2001,3,Night,10,29,11
2001,3,Night,10,29.307692307692307,1
2001,3,Night,10,30,17
2001,3,Night,10,31,4
2001,3,Night,11,-1,146
2001,3,Night,11,23,14
2001,3,Night,11,25,10
2001,3,Night,11,26,43
2001,3,Night,11,27,40
2001,3,Night,11,27.8,1
2001,3,Night,11,28,7
2001,3,Night,11,29,21
2001,3,Night,12,-1,140
2001,3,Night,12,24,38
2001,3,Night,12,27,7
2001,3,Night,12,28,62
2001,3,Night,12,31,14
2001,3,Night,14,-1,237
2001,3,Night,14,21,5
2001,3,Night,14,22,29
